country,latitude,longitude,date,cases,deaths,recovered,active,who_region,mortality_rate,recovery_rate
China,37.5777,112.2922,2020-01-29,27,0,1,26,Western Pacific,0.0,3.7037037037037033
China,30.6171,102.7103,2020-01-29,108,1,1,106,Western Pacific,0.9259259259259258,0.9259259259259258
China,39.3054,117.323,2020-01-29,27,0,0,27,Western Pacific,0.0,0.0
China,41.1129,85.2401,2020-01-29,13,0,0,13,Western Pacific,0.0,0.0
China,24.974,101.487,2020-01-29,55,0,0,55,Western Pacific,0.0,0.0
China,29.1832,120.0934,2020-01-29,296,0,3,293,Western Pacific,0.0,1.0135135135135136
Finland,61.92411,25.748151,2020-01-29,1,0,0,1,Europe,0.0,0.0
France,46.2276,2.2137,2020-01-29,5,0,0,5,Europe,0.0,0.0
Germany,51.165691,10.451526,2020-01-29,4,0,0,4,Europe,0.0,0.0
Japan,36.204824,138.252924,2020-01-29,7,0,1,6,Western Pacific,0.0,14.285714285714285
South Korea,35.90775700000001,127.766922,2020-01-29,4,0,0,4,Western Pacific,0.0,0.0
Malaysia,4.210483999999999,101.975766,2020-01-29,7,0,0,7,Western Pacific,0.0,0.0
Nepal,28.1667,84.25,2020-01-29,1,0,0,1,South-East Asia,0.0,0.0
Singapore,1.2833,103.8333,2020-01-29,7,0,0,7,Western Pacific,0.0,0.0
Sri Lanka,7.873054,80.77179699999998,2020-01-29,1,0,0,1,South-East Asia,0.0,0.0
Taiwan*,23.7,121.0,2020-01-29,8,0,0,8,Western Pacific,0.0,0.0
Thailand,15.870032,100.992541,2020-01-29,14,0,5,9,South-East Asia,0.0,35.714285714285715
United Arab Emirates,23.424076,53.847818,2020-01-29,4,0,0,4,Eastern Mediterranean,0.0,0.0
US,40.0,-100.0,2020-01-29,5,0,0,5,Americas,0.0,0.0
Vietnam,14.058324,108.277199,2020-01-29,2,0,0,2,Western Pacific,0.0,0.0
Australia,-33.8688,151.2093,2020-01-30,4,0,2,2,Western Pacific,0.0,50.0
Australia,-27.4698,153.0251,2020-01-30,3,0,0,3,Western Pacific,0.0,0.0
Australia,-37.8136,144.9631,2020-01-30,2,0,0,2,Western Pacific,0.0,0.0
Cambodia,11.55,104.9167,2020-01-30,1,0,0,1,Western Pacific,0.0,0.0
Canada,53.7267,-127.6476,2020-01-30,1,0,0,1,Americas,0.0,0.0
Canada,51.2538,-85.3232,2020-01-30,1,0,0,1,Americas,0.0,0.0
China,31.8257,117.2264,2020-01-30,200,0,2,198,Western Pacific,0.0,1.0
China,40.1824,116.4142,2020-01-30,114,1,4,109,Western Pacific,0.8771929824561403,3.508771929824561
China,30.0572,107.874,2020-01-30,182,0,1,181,Western Pacific,0.0,0.5494505494505495
China,26.0789,117.9874,2020-01-30,101,0,0,101,Western Pacific,0.0,0.0
China,35.7518,104.2861,2020-01-30,26,0,0,26,Western Pacific,0.0,0.0
China,23.3417,113.4244,2020-01-30,354,0,10,344,Western Pacific,0.0,2.824858757062147
China,23.8298,108.7881,2020-01-30,78,0,2,76,Western Pacific,0.0,2.564102564102564
China,26.8154,106.8748,2020-01-30,12,0,1,11,Western Pacific,0.0,8.333333333333332
China,19.1959,109.7453,2020-01-30,46,1,1,44,Western Pacific,2.1739130434782608,2.1739130434782608
China,39.549,116.1306,2020-01-30,65,1,0,64,Western Pacific,1.5384615384615385,0.0
China,47.862,127.7615,2020-01-30,44,2,0,42,Western Pacific,4.545454545454546,0.0
China,37.8957,114.9042,2020-01-30,278,2,0,276,Western Pacific,0.7194244604316548,0.0
China,22.3,114.2,2020-01-30,10,0,0,10,Western Pacific,0.0,0.0
China,30.9756,112.2707,2020-01-30,4903,162,90,4651,Western Pacific,3.304099530899449,1.835610850499694
China,27.6104,111.7088,2020-01-30,277,0,2,275,Western Pacific,0.0,0.7220216606498195
China,44.0935,113.9448,2020-01-30,19,0,0,19,Western Pacific,0.0,0.0
China,32.9711,119.455,2020-01-30,129,0,1,128,Western Pacific,0.0,0.7751937984496124
China,27.614,115.7221,2020-01-30,162,0,5,157,Western Pacific,0.0,3.0864197530864197
China,43.6661,126.1923,2020-01-30,14,0,1,13,Western Pacific,0.0,7.142857142857142
China,41.2956,122.6085,2020-01-30,41,0,1,40,Western Pacific,0.0,2.4390243902439024
China,22.1667,113.55,2020-01-30,7,0,0,7,Western Pacific,0.0,0.0
China,37.2692,106.1655,2020-01-30,17,0,0,17,Western Pacific,0.0,0.0
China,35.7452,95.9956,2020-01-30,8,0,0,8,Western Pacific,0.0,0.0
China,35.1917,108.8701,2020-01-30,63,0,0,63,Western Pacific,0.0,0.0
China,36.3427,118.1498,2020-01-30,158,0,1,157,Western Pacific,0.0,0.6329113924050633
China,31.202,121.4491,2020-01-30,112,1,5,106,Western Pacific,0.8928571428571428,4.464285714285714
China,37.5777,112.2922,2020-01-30,35,0,1,34,Western Pacific,0.0,2.857142857142857
China,30.6171,102.7103,2020-01-30,142,1,1,140,Western Pacific,0.7042253521126761,0.7042253521126761
China,39.3054,117.323,2020-01-30,31,0,0,31,Western Pacific,0.0,0.0
China,31.6927,88.0924,2020-01-30,1,0,0,1,Western Pacific,0.0,0.0
China,41.1129,85.2401,2020-01-30,14,0,0,14,Western Pacific,0.0,0.0
China,24.974,101.487,2020-01-30,70,0,0,70,Western Pacific,0.0,0.0
China,29.1832,120.0934,2020-01-30,428,0,4,424,Western Pacific,0.0,0.9345794392523363
Finland,61.92411,25.748151,2020-01-30,1,0,0,1,Europe,0.0,0.0
France,46.2276,2.2137,2020-01-30,5,0,0,5,Europe,0.0,0.0
Germany,51.165691,10.451526,2020-01-30,4,0,0,4,Europe,0.0,0.0
India,20.593684,78.96288,2020-01-30,1,0,0,1,South-East Asia,0.0,0.0
Japan,36.204824,138.252924,2020-01-30,11,0,1,10,Western Pacific,0.0,9.090909090909092
South Korea,35.90775700000001,127.766922,2020-01-30,4,0,0,4,Western Pacific,0.0,0.0
Malaysia,4.210483999999999,101.975766,2020-01-30,8,0,0,8,Western Pacific,0.0,0.0
Nepal,28.1667,84.25,2020-01-30,1,0,0,1,South-East Asia,0.0,0.0
Philippines,12.879721,121.774017,2020-01-30,1,0,0,1,Western Pacific,0.0,0.0
Singapore,1.2833,103.8333,2020-01-30,10,0,0,10,Western Pacific,0.0,0.0
Sri Lanka,7.873054,80.77179699999998,2020-01-30,1,0,0,1,South-East Asia,0.0,0.0
Taiwan*,23.7,121.0,2020-01-30,9,0,0,9,Western Pacific,0.0,0.0
Thailand,15.870032,100.992541,2020-01-30,14,0,5,9,South-East Asia,0.0,35.714285714285715
United Arab Emirates,23.424076,53.847818,2020-01-30,4,0,0,4,Eastern Mediterranean,0.0,0.0
US,40.0,-100.0,2020-01-30,5,0,0,5,Americas,0.0,0.0
Vietnam,14.058324,108.277199,2020-01-30,2,0,0,2,Western Pacific,0.0,0.0
Australia,-33.8688,151.2093,2020-01-31,4,0,2,2,Western Pacific,0.0,50.0
Australia,-27.4698,153.0251,2020-01-31,2,0,0,2,Western Pacific,0.0,0.0
Australia,-37.8136,144.9631,2020-01-31,3,0,0,3,Western Pacific,0.0,0.0
Cambodia,11.55,104.9167,2020-01-31,1,0,0,1,Western Pacific,0.0,0.0
Canada,53.7267,-127.6476,2020-01-31,1,0,0,1,Americas,0.0,0.0
Canada,51.2538,-85.3232,2020-01-31,3,0,0,3,Americas,0.0,0.0
China,31.8257,117.2264,2020-01-31,237,0,3,234,Western Pacific,0.0,1.2658227848101267
China,40.1824,116.4142,2020-01-31,139,1,5,133,Western Pacific,0.7194244604316548,3.597122302158273
China,30.0572,107.874,2020-01-31,211,0,1,210,Western Pacific,0.0,0.47393364928909953
China,26.0789,117.9874,2020-01-31,120,0,0,120,Western Pacific,0.0,0.0
China,35.7518,104.2861,2020-01-31,29,0,0,29,Western Pacific,0.0,0.0
China,23.3417,113.4244,2020-01-31,436,0,11,425,Western Pacific,0.0,2.522935779816514
China,23.8298,108.7881,2020-01-31,87,0,2,85,Western Pacific,0.0,2.2988505747126435
China,26.8154,106.8748,2020-01-31,29,0,2,27,Western Pacific,0.0,6.896551724137931
China,19.1959,109.7453,2020-01-31,52,1,1,50,Western Pacific,1.9230769230769231,1.9230769230769231
China,39.549,116.1306,2020-01-31,82,1,0,81,Western Pacific,1.2195121951219512,0.0
China,47.862,127.7615,2020-01-31,59,2,0,57,Western Pacific,3.389830508474576,0.0
China,37.8957,114.9042,2020-01-31,352,2,0,350,Western Pacific,0.5681818181818182,0.0
China,22.3,114.2,2020-01-31,12,0,0,12,Western Pacific,0.0,0.0
China,30.9756,112.2707,2020-01-31,5806,204,141,5461,Western Pacific,3.513606613847744,2.428522218394764
China,27.6104,111.7088,2020-01-31,332,0,2,330,Western Pacific,0.0,0.6024096385542169
China,44.0935,113.9448,2020-01-31,20,0,1,19,Western Pacific,0.0,5.0
China,32.9711,119.455,2020-01-31,168,0,5,163,Western Pacific,0.0,2.976190476190476
China,27.614,115.7221,2020-01-31,240,0,7,233,Western Pacific,0.0,2.9166666666666665
China,43.6661,126.1923,2020-01-31,14,0,1,13,Western Pacific,0.0,7.142857142857142
China,41.2956,122.6085,2020-01-31,48,0,1,47,Western Pacific,0.0,2.083333333333333
China,22.1667,113.55,2020-01-31,7,0,0,7,Western Pacific,0.0,0.0
China,37.2692,106.1655,2020-01-31,21,0,0,21,Western Pacific,0.0,0.0
China,35.7452,95.9956,2020-01-31,8,0,0,8,Western Pacific,0.0,0.0
China,35.1917,108.8701,2020-01-31,87,0,0,87,Western Pacific,0.0,0.0
China,36.3427,118.1498,2020-01-31,184,0,2,182,Western Pacific,0.0,1.0869565217391304
China,31.202,121.4491,2020-01-31,135,1,9,125,Western Pacific,0.7407407407407408,6.666666666666667
China,37.5777,112.2922,2020-01-31,39,0,1,38,Western Pacific,0.0,2.564102564102564
China,30.6171,102.7103,2020-01-31,177,1,1,175,Western Pacific,0.5649717514124294,0.5649717514124294
China,39.3054,117.323,2020-01-31,32,0,0,32,Western Pacific,0.0,0.0
China,31.6927,88.0924,2020-01-31,1,0,0,1,Western Pacific,0.0,0.0
China,41.1129,85.2401,2020-01-31,17,0,0,17,Western Pacific,0.0,0.0
China,24.974,101.487,2020-01-31,83,0,1,82,Western Pacific,0.0,1.2048192771084338
China,29.1832,120.0934,2020-01-31,538,0,14,524,Western Pacific,0.0,2.6022304832713754
Finland,61.92411,25.748151,2020-01-31,1,0,0,1,Europe,0.0,0.0
France,46.2276,2.2137,2020-01-31,5,0,0,5,Europe,0.0,0.0
Germany,51.165691,10.451526,2020-01-31,5,0,0,5,Europe,0.0,0.0
India,20.593684,78.96288,2020-01-31,1,0,0,1,South-East Asia,0.0,0.0
Italy,41.87194,12.56738,2020-01-31,2,0,0,2,Europe,0.0,0.0
Japan,36.204824,138.252924,2020-01-31,15,0,1,14,Western Pacific,0.0,6.666666666666667
South Korea,35.90775700000001,127.766922,2020-01-31,11,0,0,11,Western Pacific,0.0,0.0
Malaysia,4.210483999999999,101.975766,2020-01-31,8,0,0,8,Western Pacific,0.0,0.0
Nepal,28.1667,84.25,2020-01-31,1,0,0,1,South-East Asia,0.0,0.0
Philippines,12.879721,121.774017,2020-01-31,1,0,0,1,Western Pacific,0.0,0.0
Russia,61.52401,105.318756,2020-01-31,2,0,0,2,Europe,0.0,0.0
Singapore,1.2833,103.8333,2020-01-31,13,0,0,13,Western Pacific,0.0,0.0
Sri Lanka,7.873054,80.77179699999998,2020-01-31,1,0,0,1,South-East Asia,0.0,0.0
Sweden,60.128161,18.643501,2020-01-31,1,0,0,1,Europe,0.0,0.0
Taiwan*,23.7,121.0,2020-01-31,10,0,0,10,Western Pacific,0.0,0.0
Thailand,15.870032,100.992541,2020-01-31,19,0,5,14,South-East Asia,0.0,26.31578947368421
United Arab Emirates,23.424076,53.847818,2020-01-31,4,0,0,4,Eastern Mediterranean,0.0,0.0
United Kingdom,55.3781,-3.4360000000000004,2020-01-31,2,0,0,2,Europe,0.0,0.0
US,40.0,-100.0,2020-01-31,7,0,0,7,Americas,0.0,0.0
Vietnam,14.058324,108.277199,2020-01-31,2,0,0,2,Western Pacific,0.0,0.0
Australia,-33.8688,151.2093,2020-02-01,4,0,2,2,Western Pacific,0.0,50.0
Australia,-27.4698,153.0251,2020-02-01,3,0,0,3,Western Pacific,0.0,0.0
Australia,-34.9285,138.6007,2020-02-01,1,0,0,1,Western Pacific,0.0,0.0
Australia,-37.8136,144.9631,2020-02-01,4,0,0,4,Western Pacific,0.0,0.0
Cambodia,11.55,104.9167,2020-02-01,1,0,0,1,Western Pacific,0.0,0.0
Canada,53.7267,-127.6476,2020-02-01,1,0,0,1,Americas,0.0,0.0
Canada,51.2538,-85.3232,2020-02-01,3,0,0,3,Americas,0.0,0.0
China,31.8257,117.2264,2020-02-01,297,0,5,292,Western Pacific,0.0,1.6835016835016834
China,40.1824,116.4142,2020-02-01,168,1,9,158,Western Pacific,0.5952380952380952,5.357142857142857
China,30.0572,107.874,2020-02-01,247,1,3,243,Western Pacific,0.4048582995951417,1.214574898785425
China,26.0789,117.9874,2020-02-01,144,0,0,144,Western Pacific,0.0,0.0
China,35.7518,104.2861,2020-02-01,40,0,0,40,Western Pacific,0.0,0.0
China,23.3417,113.4244,2020-02-01,535,0,14,521,Western Pacific,0.0,2.6168224299065423
China,23.8298,108.7881,2020-02-01,100,0,2,98,Western Pacific,0.0,2.0
China,26.8154,106.8748,2020-02-01,29,0,2,27,Western Pacific,0.0,6.896551724137931
China,19.1959,109.7453,2020-02-01,62,1,1,60,Western Pacific,1.6129032258064515,1.6129032258064515
China,39.549,116.1306,2020-02-01,96,1,0,95,Western Pacific,1.0416666666666665,0.0
China,47.862,127.7615,2020-02-01,80,2,2,76,Western Pacific,2.5,2.5
China,37.8957,114.9042,2020-02-01,422,2,0,420,Western Pacific,0.47393364928909953,0.0
China,22.3,114.2,2020-02-01,13,0,0,13,Western Pacific,0.0,0.0
China,30.9756,112.2707,2020-02-01,7153,249,168,6736,Western Pacific,3.4810568992031317,2.3486648958478957
China,27.6104,111.7088,2020-02-01,389,0,8,381,Western Pacific,0.0,2.056555269922879
China,44.0935,113.9448,2020-02-01,23,0,1,22,Western Pacific,0.0,4.3478260869565215
China,32.9711,119.455,2020-02-01,202,0,6,196,Western Pacific,0.0,2.9702970297029703
China,27.614,115.7221,2020-02-01,286,0,9,277,Western Pacific,0.0,3.146853146853147
China,43.6661,126.1923,2020-02-01,17,0,1,16,Western Pacific,0.0,5.88235294117647
China,41.2956,122.6085,2020-02-01,64,0,1,63,Western Pacific,0.0,1.5625
China,22.1667,113.55,2020-02-01,7,0,0,7,Western Pacific,0.0,0.0
China,37.2692,106.1655,2020-02-01,26,0,0,26,Western Pacific,0.0,0.0
China,35.7452,95.9956,2020-02-01,9,0,0,9,Western Pacific,0.0,0.0
China,35.1917,108.8701,2020-02-01,101,0,0,101,Western Pacific,0.0,0.0
China,36.3427,118.1498,2020-02-01,206,0,3,203,Western Pacific,0.0,1.4563106796116505
China,31.202,121.4491,2020-02-01,169,1,10,158,Western Pacific,0.591715976331361,5.9171597633136095
China,37.5777,112.2922,2020-02-01,47,0,1,46,Western Pacific,0.0,2.127659574468085
China,30.6171,102.7103,2020-02-01,207,1,3,203,Western Pacific,0.4830917874396135,1.4492753623188406
China,39.3054,117.323,2020-02-01,41,0,0,41,Western Pacific,0.0,0.0
China,31.6927,88.0924,2020-02-01,1,0,0,1,Western Pacific,0.0,0.0
China,41.1129,85.2401,2020-02-01,18,0,0,18,Western Pacific,0.0,0.0
China,24.974,101.487,2020-02-01,93,0,2,91,Western Pacific,0.0,2.1505376344086025
China,29.1832,120.0934,2020-02-01,599,0,21,578,Western Pacific,0.0,3.5058430717863103
Finland,61.92411,25.748151,2020-02-01,1,0,0,1,Europe,0.0,0.0
France,46.2276,2.2137,2020-02-01,6,0,0,6,Europe,0.0,0.0
Germany,51.165691,10.451526,2020-02-01,8,0,0,8,Europe,0.0,0.0
India,20.593684,78.96288,2020-02-01,1,0,0,1,South-East Asia,0.0,0.0
Italy,41.87194,12.56738,2020-02-01,2,0,0,2,Europe,0.0,0.0
Japan,36.204824,138.252924,2020-02-01,20,0,1,19,Western Pacific,0.0,5.0
South Korea,35.90775700000001,127.766922,2020-02-01,12,0,0,12,Western Pacific,0.0,0.0
Malaysia,4.210483999999999,101.975766,2020-02-01,8,0,0,8,Western Pacific,0.0,0.0
Nepal,28.1667,84.25,2020-02-01,1,0,0,1,South-East Asia,0.0,0.0
Philippines,12.879721,121.774017,2020-02-01,1,0,0,1,Western Pacific,0.0,0.0
Russia,61.52401,105.318756,2020-02-01,2,0,0,2,Europe,0.0,0.0
Singapore,1.2833,103.8333,2020-02-01,16,0,0,16,Western Pacific,0.0,0.0
Spain,40.463667,-3.74922,2020-02-01,1,0,0,1,Europe,0.0,0.0
Sri Lanka,7.873054,80.77179699999998,2020-02-01,1,0,0,1,South-East Asia,0.0,0.0
Sweden,60.128161,18.643501,2020-02-01,1,0,0,1,Europe,0.0,0.0
Taiwan*,23.7,121.0,2020-02-01,10,0,0,10,Western Pacific,0.0,0.0
Thailand,15.870032,100.992541,2020-02-01,19,0,5,14,South-East Asia,0.0,26.31578947368421
United Arab Emirates,23.424076,53.847818,2020-02-01,4,0,0,4,Eastern Mediterranean,0.0,0.0
United Kingdom,55.3781,-3.4360000000000004,2020-02-01,2,0,0,2,Europe,0.0,0.0
US,40.0,-100.0,2020-02-01,8,0,0,8,Americas,0.0,0.0
Vietnam,14.058324,108.277199,2020-02-01,6,0,1,5,Western Pacific,0.0,16.666666666666664
Australia,-33.8688,151.2093,2020-02-02,4,0,2,2,Western Pacific,0.0,50.0
Australia,-27.4698,153.0251,2020-02-02,2,0,0,2,Western Pacific,0.0,0.0
Australia,-34.9285,138.6007,2020-02-02,2,0,0,2,Western Pacific,0.0,0.0
Australia,-37.8136,144.9631,2020-02-02,4,0,0,4,Western Pacific,0.0,0.0
Cambodia,11.55,104.9167,2020-02-02,1,0,0,1,Western Pacific,0.0,0.0
Canada,53.7267,-127.6476,2020-02-02,1,0,0,1,Americas,0.0,0.0
Canada,51.2538,-85.3232,2020-02-02,3,0,0,3,Americas,0.0,0.0
China,31.8257,117.2264,2020-02-02,340,0,7,333,Western Pacific,0.0,2.0588235294117645
China,40.1824,116.4142,2020-02-02,191,1,9,181,Western Pacific,0.5235602094240838,4.712041884816754
China,30.0572,107.874,2020-02-02,300,2,7,291,Western Pacific,0.6666666666666667,2.3333333333333335
China,26.0789,117.9874,2020-02-02,159,0,0,159,Western Pacific,0.0,0.0
China,35.7518,104.2861,2020-02-02,51,0,3,48,Western Pacific,0.0,5.88235294117647
China,23.3417,113.4244,2020-02-02,632,0,15,617,Western Pacific,0.0,2.3734177215189876
China,23.8298,108.7881,2020-02-02,111,0,2,109,Western Pacific,0.0,1.8018018018018018
China,26.8154,106.8748,2020-02-02,38,0,2,36,Western Pacific,0.0,5.263157894736842
China,19.1959,109.7453,2020-02-02,64,1,4,59,Western Pacific,1.5625,6.25
China,39.549,116.1306,2020-02-02,104,1,0,103,Western Pacific,0.9615384615384616,0.0
China,47.862,127.7615,2020-02-02,95,2,2,91,Western Pacific,2.1052631578947367,2.1052631578947367
China,37.8957,114.9042,2020-02-02,493,2,0,491,Western Pacific,0.4056795131845842,0.0
China,22.3,114.2,2020-02-02,15,0,0,15,Western Pacific,0.0,0.0
China,30.9756,112.2707,2020-02-02,11177,350,295,10532,Western Pacific,3.131430616444484,2.6393486624317797
China,27.6104,111.7088,2020-02-02,463,0,16,447,Western Pacific,0.0,3.455723542116631
China,44.0935,113.9448,2020-02-02,27,0,1,26,Western Pacific,0.0,3.7037037037037033
China,32.9711,119.455,2020-02-02,236,0,7,229,Western Pacific,0.0,2.9661016949152543
China,27.614,115.7221,2020-02-02,333,0,12,321,Western Pacific,0.0,3.6036036036036037
China,43.6661,126.1923,2020-02-02,23,0,1,22,Western Pacific,0.0,4.3478260869565215
China,41.2956,122.6085,2020-02-02,70,0,1,69,Western Pacific,0.0,1.4285714285714286
China,22.1667,113.55,2020-02-02,8,0,0,8,Western Pacific,0.0,0.0
China,37.2692,106.1655,2020-02-02,28,0,0,28,Western Pacific,0.0,0.0
China,35.7452,95.9956,2020-02-02,11,0,0,11,Western Pacific,0.0,0.0
China,35.1917,108.8701,2020-02-02,116,0,0,116,Western Pacific,0.0,0.0
China,36.3427,118.1498,2020-02-02,230,0,6,224,Western Pacific,0.0,2.608695652173913
China,31.202,121.4491,2020-02-02,182,1,10,171,Western Pacific,0.5494505494505495,5.4945054945054945
China,37.5777,112.2922,2020-02-02,66,0,3,63,Western Pacific,0.0,4.545454545454546
China,30.6171,102.7103,2020-02-02,231,1,11,219,Western Pacific,0.4329004329004329,4.761904761904762
China,39.3054,117.323,2020-02-02,48,0,1,47,Western Pacific,0.0,2.083333333333333
China,31.6927,88.0924,2020-02-02,1,0,0,1,Western Pacific,0.0,0.0
China,41.1129,85.2401,2020-02-02,21,0,0,21,Western Pacific,0.0,0.0
China,24.974,101.487,2020-02-02,105,0,3,102,Western Pacific,0.0,2.857142857142857
China,29.1832,120.0934,2020-02-02,661,0,32,629,Western Pacific,0.0,4.841149773071105
Finland,61.92411,25.748151,2020-02-02,1,0,0,1,Europe,0.0,0.0
France,46.2276,2.2137,2020-02-02,6,0,0,6,Europe,0.0,0.0
Germany,51.165691,10.451526,2020-02-02,10,0,0,10,Europe,0.0,0.0
India,20.593684,78.96288,2020-02-02,2,0,0,2,South-East Asia,0.0,0.0
Italy,41.87194,12.56738,2020-02-02,2,0,0,2,Europe,0.0,0.0
Japan,36.204824,138.252924,2020-02-02,20,0,1,19,Western Pacific,0.0,5.0
South Korea,35.90775700000001,127.766922,2020-02-02,15,0,0,15,Western Pacific,0.0,0.0
Malaysia,4.210483999999999,101.975766,2020-02-02,8,0,0,8,Western Pacific,0.0,0.0
Nepal,28.1667,84.25,2020-02-02,1,0,0,1,South-East Asia,0.0,0.0
Philippines,12.879721,121.774017,2020-02-02,2,1,0,1,Western Pacific,50.0,0.0
Russia,61.52401,105.318756,2020-02-02,2,0,0,2,Europe,0.0,0.0
Singapore,1.2833,103.8333,2020-02-02,18,0,0,18,Western Pacific,0.0,0.0
Spain,40.463667,-3.74922,2020-02-02,1,0,0,1,Europe,0.0,0.0
Sri Lanka,7.873054,80.77179699999998,2020-02-02,1,0,0,1,South-East Asia,0.0,0.0
Sweden,60.128161,18.643501,2020-02-02,1,0,0,1,Europe,0.0,0.0
Taiwan*,23.7,121.0,2020-02-02,10,0,0,10,Western Pacific,0.0,0.0
Thailand,15.870032,100.992541,2020-02-02,19,0,5,14,South-East Asia,0.0,26.31578947368421
United Arab Emirates,23.424076,53.847818,2020-02-02,5,0,0,5,Eastern Mediterranean,0.0,0.0
United Kingdom,55.3781,-3.4360000000000004,2020-02-02,2,0,0,2,Europe,0.0,0.0
US,40.0,-100.0,2020-02-02,8,0,0,8,Americas,0.0,0.0
Vietnam,14.058324,108.277199,2020-02-02,6,0,1,5,Western Pacific,0.0,16.666666666666664
Australia,-33.8688,151.2093,2020-02-03,4,0,2,2,Western Pacific,0.0,50.0
Australia,-27.4698,153.0251,2020-02-03,2,0,0,2,Western Pacific,0.0,0.0
Australia,-34.9285,138.6007,2020-02-03,2,0,0,2,Western Pacific,0.0,0.0
Australia,-37.8136,144.9631,2020-02-03,4,0,0,4,Western Pacific,0.0,0.0
Cambodia,11.55,104.9167,2020-02-03,1,0,0,1,Western Pacific,0.0,0.0
Canada,53.7267,-127.6476,2020-02-03,1,0,0,1,Americas,0.0,0.0
Canada,51.2538,-85.3232,2020-02-03,3,0,0,3,Americas,0.0,0.0
China,31.8257,117.2264,2020-02-03,408,0,14,394,Western Pacific,0.0,3.431372549019608
China,40.1824,116.4142,2020-02-03,212,1,12,199,Western Pacific,0.4716981132075472,5.660377358490567
China,30.0572,107.874,2020-02-03,337,2,9,326,Western Pacific,0.5934718100890208,2.6706231454005933
China,26.0789,117.9874,2020-02-03,179,0,1,178,Western Pacific,0.0,0.5586592178770949
China,35.7518,104.2861,2020-02-03,55,0,3,52,Western Pacific,0.0,5.454545454545454
China,23.3417,113.4244,2020-02-03,725,0,21,704,Western Pacific,0.0,2.896551724137931
China,23.8298,108.7881,2020-02-03,127,0,7,120,Western Pacific,0.0,5.511811023622047
China,26.8154,106.8748,2020-02-03,46,0,2,44,Western Pacific,0.0,4.3478260869565215
China,19.1959,109.7453,2020-02-03,72,1,4,67,Western Pacific,1.3888888888888888,5.555555555555555
China,39.549,116.1306,2020-02-03,113,1,0,112,Western Pacific,0.8849557522123894,0.0
China,47.862,127.7615,2020-02-03,121,2,2,117,Western Pacific,1.6528925619834711,1.6528925619834711
China,37.8957,114.9042,2020-02-03,566,2,0,564,Western Pacific,0.35335689045936397,0.0
China,22.3,114.2,2020-02-03,15,0,0,15,Western Pacific,0.0,0.0
China,30.9756,112.2707,2020-02-03,13522,414,386,12722,Western Pacific,3.061677266676527,2.854607306611448
China,27.6104,111.7088,2020-02-03,521,0,22,499,Western Pacific,0.0,4.222648752399232
China,44.0935,113.9448,2020-02-03,34,0,1,33,Western Pacific,0.0,2.941176470588235
China,32.9711,119.455,2020-02-03,271,0,8,263,Western Pacific,0.0,2.952029520295203
China,27.614,115.7221,2020-02-03,391,0,18,373,Western Pacific,0.0,4.603580562659847
China,43.6661,126.1923,2020-02-03,31,0,1,30,Western Pacific,0.0,3.225806451612903
China,41.2956,122.6085,2020-02-03,74,0,1,73,Western Pacific,0.0,1.3513513513513513
China,22.1667,113.55,2020-02-03,8,0,0,8,Western Pacific,0.0,0.0
China,37.2692,106.1655,2020-02-03,31,0,1,30,Western Pacific,0.0,3.225806451612903
China,35.7452,95.9956,2020-02-03,13,0,0,13,Western Pacific,0.0,0.0
China,35.1917,108.8701,2020-02-03,128,0,0,128,Western Pacific,0.0,0.0
China,36.3427,118.1498,2020-02-03,259,0,7,252,Western Pacific,0.0,2.7027027027027026
China,31.202,121.4491,2020-02-03,203,1,10,192,Western Pacific,0.49261083743842365,4.926108374384237
China,37.5777,112.2922,2020-02-03,74,0,2,72,Western Pacific,0.0,2.7027027027027026
China,30.6171,102.7103,2020-02-03,254,1,14,239,Western Pacific,0.39370078740157477,5.511811023622047
China,39.3054,117.323,2020-02-03,60,0,1,59,Western Pacific,0.0,1.6666666666666667
